證券代碼,簡稱,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,市值(百萬元),報酬率-Ln
1101   ,台泥         ,20150709,   37.85,   37.90,   37.40,   37.70,     8449,      318429,  -0.6588,   0.2288,      139194,  -0.6609
1101   ,台泥         ,20150713,   37.80,   39.40,   37.70,   39.05,     7643,      296878,   3.5809,   0.2070,      144179,   3.5183
1101   ,台泥         ,20150714,   39.10,   40.25,   39.05,   40.15,     9800,      390182,   2.8169,   0.2654,      148240,   2.7780
1101   ,台泥         ,20150715,   39.60,   40.60,   39.60,   40.30,     9596,      384164,   0.3736,   0.2599,      148794,   0.3729
1101   ,台泥         ,20150716,   40.00,   40.10,   39.55,   39.80,     8851,      352503,  -1.2407,   0.2397,      146948,  -1.2485
1101   ,台泥         ,20150717,   39.60,   39.80,   39.50,   39.80,     7207,      285574,   0.0000,   0.1952,      146948,   0.0000
1101   ,台泥         ,20150720,   40.00,   40.20,   39.60,   39.60,     8210,      326949,  -0.5025,   0.2224,      146210,  -0.5038
1101   ,台泥         ,20150721,   39.55,   39.80,   39.15,   39.45,     9084,      359245,  -0.3788,   0.2460,      145656,  -0.3795
1101   ,台泥         ,20150722,   39.20,   39.35,   38.90,   39.10,     9464,      370179,  -0.8872,   0.2563,      144364,  -0.8912
1101   ,台泥         ,20150723,   36.75,   37.50,   36.70,   37.35,     8084,      301254,   1.8926,   0.2189,      137902,   1.8749
1101   ,台泥         ,20150724,   37.30,   37.35,   36.80,   36.80,     6719,      248068,  -1.4726,   0.1820,      135872,  -1.4835
1101   ,台泥         ,20150727,   36.50,   36.50,   35.85,   36.00,     8298,      299288,  -2.1739,   0.2247,      132918,  -2.1979
1101   ,台泥         ,20150728,   35.65,   35.75,   34.80,   35.10,    11223,      396801,  -2.5000,   0.3040,      129595,  -2.5318
1101   ,台泥         ,20150729,   35.10,   35.15,   34.50,   34.65,     8554,      297288,  -1.2821,   0.2317,      127933,  -1.2903
1101   ,台泥         ,20150730,   34.50,   35.00,   34.45,   34.80,     7187,      250068,   0.4329,   0.1947,      128487,   0.4320
1101   ,台泥         ,20150731,   34.80,   34.80,   33.90,   34.20,     8533,      291783,  -1.7241,   0.2311,      126272,  -1.7392
1101   ,台泥         ,20150803,   34.10,   34.10,   33.45,   33.95,     7717,      261286,  -0.7310,   0.2090,      125349,  -0.7337
1101   ,台泥         ,20150804,   34.10,   34.35,   33.95,   34.35,     9703,      330554,   1.1782,   0.2628,      126826,   1.1713
1101   ,台泥         ,20150805,   34.35,   34.45,   33.90,   34.35,     8821,      302197,   0.0000,   0.2389,      126826,   0.0000
1101   ,台泥         ,20150806,   34.30,   34.30,   33.20,   33.25,    17861,      601428,  -3.2023,   0.4838,      122764,  -3.2547
1101   ,台泥         ,20150807,   32.35,   34.05,   32.30,   33.75,     7162,      240342,   1.5038,   0.1940,      124610,   1.4926
1101   ,台泥         ,20150810,   34.55,   34.60,   34.25,   34.45,     7492,      258273,   2.0741,   0.2029,      127195,   2.0529
